docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
210,seeking,looking,discovery,pipeline,antagonist,agonist,companies,created,acquired,biopharma,raised,andor,coupled,paying,investors,identified,therapy,risk,achieved,demonstrated,bedfellow,triggered,royalties,chosen,received,revealed,psychosis,stretching,payments,involved,acquisitions,contact,migraine,individual,neuroscience,stated,limitless,daring,schizophrenia,harbour,projects,agnostic,cap,thinly,particular,thanks,expanding,funded,managers,product
211,looking,noted,million,capital,energy,forward,issuing,company,sold,debt,raise,created,pulled,existing,buying,equity,tripling,terms,offering,reduction,discount,described,share,receiving,investors,breaching,pile,pretty,diluted,including,dividend,sought,lastly,received,boilerplate,shape,sell,weeks,cut,closing,essentially,individual,recover,decipher,revised,giving,deal,billion,announced,loaded
212,devices,image,tablet,sensor,segment,expected,sales,products,investment,declining,grown,provided,market,stacked,shifting,production,leading,investing,increased,impressive,semiconductor,demand,company,established,mobile,camera,strengthen,increase,investors,overall,nearly,announced,growth,superior,optical,train,product,created,analyzed,overcapacity,rear,cited,position,striving,category,supplied,considering,capacity,terms,business
213,exports,according,rising,falling,selling,data,inflation,survey,flash,weakened,created,driving,shifted,continued,remains,squeezed,demand,highlighted,weak,investors,risen,negotiated,growth,depreciation,received,yen,reticent,trillion,struggling,starting,amid,renewed,growing,firms,individual,fell,producers,recorded,feeding,rise,generating,domestic,bank,expansion,towards,managers,equities,boost,orientation,rate
214,games,sales,game,mobile,million,app,billion,controlling,data,expanding,console,created,raking,estimated,playing,studio,generated,buy,adding,gaming,revenue,receiving,money,investors,business,including,impossible,emerging,received,product,opportunity,becoming,lot,surging,month,monthly,acquisitions,devoted,addictive,individual,penchant,studios,stake,bonanza,player,spent,added,prolific,managers,catalog
215,sales,paying,growing,sold,production,compounded,investors,overlooked,factory,cash,profit,becoming,share,growth,decreased,midterm,price,affected,debt,management,created,creeping,interpreted,sells,global,plans,recall,performing,shaking,past,branching,market,brands,seeing,returned,converging,doubled,operations,representing,net,looking,company,strength,implemented,quality,niche,lean,derived,individual,receiving
216,recession,yen,equities,companies,emerging,rising,struggling,economy,investors,expanded,falling,forecasted,annualized,data,created,personalized,propel,undoubtedly,exports,discretionary,implemented,receiving,ratio,underway,forward,providing,expense,following,stimulus,six,received,package,coming,advice,individual,direction,exposure,expansion,managers,sword,affected,product,certified,plans,manufacturers,assets,contracting,step,consumer,bring
217,sales,sold,hardware,library,existing,successor,games,supported,software,console,exclusive,created,linking,awaiting,system,product,looking,game,trailing,improved,strong,receiving,investors,systems,huge,installed,virtually,totally,sought,received,initially,maintained,becoming,version,calling,content,selling,market,popular,profitability,projecting,increasingly,individual,targeted,successful,managed,company,driven,highly,success
218,exports,yen,growth,stabilized,employment,economic,moving,economy,figure,reading,created,below,reaching,remains,tumbling,doubled,according,pace,receiving,investors,recovered,currency,previous,consumption,received,fluctuating,increased,coming,components,headed,appreciate,firms,population,individual,recession,recent,generating,traded,virtuous,weak,chart,fourth,spending,towards,managers,product,crisis,private,plans,investment
219,debt,payments,billion,telecom,investments,investors,cash,deal,position,data,breaker,created,associated,seeing,income,noted,receiving,determining,minus,received,allowed,struggling,paid,growing,strangled,individual,ankle,accounting,chart,retrospect,managers,companies,product,ability,dividend,confusing,hinder,dwindle,subtract,writing,illustration,operations,shortly,reflection,materialize,lucrative,coupon,contact,major,globe
220,communities,rental,sales,million,occupancy,homes,community,housing,manufactured,acquired,representing,acquisitions,increased,lots,home,existing,increase,rentals,projects,properties,growth,houses,approximately,diluted,rent,taking,purchased,fantastic,expense,adding,substantial,total,operations,rented,vacant,terms,securities,developed,quarter,demand,believe,share,including,call,occupied,lot,maintenance,apartment,excluding,created
221,earnings,expensively,looking,trailing,ratio,priced,company,stock,contrarian,believe,growth,moving,taking,payout,reported,excluding,created,dividend,assets,valued,dividing,analysts,name,dipped,published,terms,hammered,reinvested,currently,paying,initiating,receiving,mounting,investors,opposed,future,increasing,hence,earned,purchased,decent,received,specified,bars,buying,consensus,projected,month,potential,decreased
222,rank,industries,industry,healthcare,basket,created,top,dropped,services,assets,medium,rising,discretionary,recorded,consumer,sector,added,space,outlook,erasing,leading,seeing,fund,representing,tracking,terms,identifying,calculating,product,diverging,attractive,ordinal,tumbled,care,methodology,expected,volume,determined,investors,risen,data,earned,read,durables,annual,received,bull,security,allocation,holdings
223,sales,trying,million,hypotension,looking,starting,lot,distributor,actually,products,moving,companies,bit,forward,terms,expected,fourth,quarter,obviously,reimbursement,drug,force,business,seeing,able,product,clinical,staff,generic,maybe,call,taking,operational,development,growth,depending,putting,regulatory,hospitals,net,selling,dog,program,revenue,little,company,adding,oral,manageable,recorded
224,investments,quarter,portfolio,million,looking,placeholder,income,rated,syndicated,realized,share,core,capital,credit,investment,trying,companies,secured,excluding,opportunities,debt,increased,taxable,weighted,call,fourth,regards,fiscal,earnings,including,resulting,dividend,net,credits,guess,yield,raised,expertise,average,talking,terms,taking,produced,maybe,completed,equity,transcript,company,securities,existing
225,adjusted,net,increased,revenue,growth,substantial,quarter,question,expect,terms,obviously,remittance,paying,services,marketing,driven,guidance,payment,merchants,fourth,share,billion,affected,market,speaking,volume,excluding,thanks,normalized,actually,mean,vertical,increase,money,basically,profit,cushion,primarily,financial,prior,situation,nominated,products,call,guys,kiosk,cash,yes,hi,yeah
226,managers,premium,fund,investors,floating,trailing,assets,trading,yield,rate,funds,car,instruments,handily,companies,pouring,created,race,bond,pegged,constrained,replace,wheel,noted,receiving,changing,leveraged,huge,example,extreme,slight,received,rising,specified,prevailing,demand,performance,markets,essentially,prized,individual,run,expensive,usually,vengeance,alternatives,willingly,alternative,loan,cant
227,transfer,metrics,seeking,receiving,money,banks,physical,model,cost,sending,classic,investors,competitive,tech,convenient,pitch,business,charged,antiquated,gross,disbursement,playbook,created,perfected,electronic,customer,online,traditional,disruptive,upended,banking,terms,evolved,looking,world,million,transaction,little,mobile,highly,tangible,initiating,shortsightedness,pushed,cash,partner,systems,innovative,blinding,providing
228,dividend,income,dropped,investors,yield,excluding,created,bond,past,raising,raised,securities,considered,retiring,rebounding,keeping,boosted,escaping,watching,model,fixed,portfolio,received,consecutive,investment,invested,buying,moving,models,strategies,consider,individual,holding,torrid,below,cricket,dread,taking,traded,hike,managed,solid,err,unwarranted,spending,managers,unless,lid,decade,product
229,assets,investors,owned,portfolio,diversification,properties,taking,traded,managed,fourth,completed,quarter,acquisition,paid,example,diluted,triple,quarterly,lease,created,publicly,lost,regular,acquired,currency,business,generated,call,provided,leased,spooked,net,takeaway,looking,retail,noted,little,guidance,stanza,management,approximately,receiving,automotive,appetite,filled,wrapping,including,dividend,bulk,declared
230,banks,raised,nationalized,bank,cant,stress,listening,money,passing,test,created,government,protection,insurance,noted,pass,receiving,sunk,investors,signed,dog,dividend,received,deposit,regulation,regional,convicted,assured,passed,resubmit,individual,banking,capital,announced,doubling,regulated,managers,claim,required,stuck,ventures,product,center,incomplete,track,failed,spree,genius,killer,leading
231,subprime,banks,seeking,share,concerning,management,considered,looking,passing,repurchase,investors,capitalize,exiting,stellar,financial,am,disposal,main,excess,institutions,heartened,announcement,firm,value,discount,successful,risk,thesis,created,evaluating,assets,acquired,valued,bullish,price,capital,consumer,generated,reasonable,liquidation,meltdown,credit,permission,meaningfully,light,cost,authorization,coupled,granting,expect
232,investors,assets,housing,portfolio,dividend,growth,senior,generated,operating,keeping,properties,produced,completed,demographics,including,normalized,income,health,share,projected,pullback,total,acquisitions,created,strong,managing,healthcare,rating,direction,averaged,increase,investment,support,receiving,return,investments,risen,guided,wait,diluted,pay,superior,probably,proceeds,overextended,company,divested,received,consistently,sundry
233,lease,properties,net,investors,predictability,explained,dividend,including,income,company,measured,repeatability,increased,bracket,diversification,winners,included,considered,terms,industrial,andor,showdown,performance,transaction,differentiation,volume,metrics,growing,models,historical,fell,winning,retail,driven,cap,highly,institutional,soon,office,depending,created,graded,putting,individual,own,seeded,recent,match,punished,capital
